Jogador Referência	Jogador Comparado	Resultado
Gabriel Barbosa	Davi Araújo	0.9708470389318921
Gabriel Barbosa	Valdeci	0.9708057833764936
Gabriel Barbosa	Brandão	0.9706382387240631
Gabriel Barbosa	Serginho	0.9706253044056224
Gabriel Barbosa	Miguel Figueira	0.970418781904598
Gabriel Barbosa	Leandro Damião	0.9703602291187833
Gabriel Barbosa	Anderson Ceará	0.9703098636805714
Gabriel Barbosa	Neto	0.9700678791923922
Gabriel Barbosa	Gabriel Veron	0.9697542300945834
Gabriel Barbosa	Nicolas	0.96950738372612
Gabriel Barbosa	Luiz Henrique	0.9692470761403661
Gabriel Barbosa	Renatinho	0.9692238238412237
Gabriel Barbosa	Sebá	0.968417027793663
Gabriel Barbosa	Thomás	0.9683441646487058
Gabriel Barbosa	Evandro	0.9678680415096876
Gabriel Barbosa	Matheuzinho	0.9672085858526197
Gabriel Barbosa	Léo Passos	0.9669341551870247
Gabriel Barbosa	Lucão	0.9667723096637402
Gabriel Barbosa	Patrick	0.9664171819179257
Gabriel Barbosa	Marco Antônio	0.9663595516878767
Gabriel Barbosa	Richard	0.9653862483025076
Gabriel Barbosa	Guilherme Beléa	0.9651322586546263
Gabriel Barbosa	Jája Silva	0.9648164369714669
Gabriel Barbosa	Mirandinha	0.9646234421994244
Gabriel Barbosa	Ademir	0.9644951045473488
Gabriel Barbosa	Figueiredo	0.962914805928335
Gabriel Barbosa	Felipe	0.9622145903819186
Gabriel Barbosa	E. Marcondes	0.9606307361798991
Gabriel Barbosa	Lucas Lourenço	0.959931389919101
Gabriel Barbosa	Gustavo Scarpa	0.9589902154757742
Gabriel Barbosa	William Henrique	0.9585275272854069
Gabriel Barbosa	Victor Andrade	0.9582539137207886
Gabriel Barbosa	Kaio Nunes	0.9574839411185703
