Jogador Referência	Jogador Comparado	Resultado
Rodrygo	Paulo Victor	0.9382684040036118
Rodrygo	Gleyson Oliveira	0.9960868790789975
Rodrygo	Thiago Henrique	0.9535124555079525
Rodrygo	Adílio Santos	0.9843220198600837
Rodrygo	Élton	0.9621075944310732
Rodrygo	Nenê Bonilha	0.9823751953043072
Rodrygo	Dé	0.997428739709063
Rodrygo	Fernando Boldrin	0.9466784704861329
Rodrygo	Rafael Martins	0.9938121213066754
Rodrygo	Nick Firmino	0.9985671534522679
Rodrygo	Léo Bahia	0.9960286626610013
Rodrygo	Lucas Lima	0.9851140528970376
Rodrygo	Nenê	0.9991970516849635
Rodrygo	Matheus Alves	0.9978794434658242
Rodrygo	Gustavo Tocantins	0.9993073031659961
Rodrygo	Julio César	0.9995548112396776
Rodrygo	Patric	0.9920916546147016
Rodrygo	Magno Cruz	0.9992217603391124
Rodrygo	Éder	0.9973714048428443
Rodrygo	Élder Santana	0.9988600699521689
Rodrygo	Cassiano	0.9986212069133785
Rodrygo	Ronivaldo	0.997289901370225
Rodrygo	E. Paulista	0.9984561036536025
Rodrygo	Matheus Cassini	0.9443930141876838
Rodrygo	Quirino	0.998397236591043
Rodrygo	Wellington	0.9836811357027939
Rodrygo	Lucas Gaúcho	0.9834730242844437
