Jogador Referência	Jogador Comparado	Resultado
Rodrygo	Bernardo	1.009444762449914
Rodrygo	Éderson	0.7542771599657826
Rodrygo	Ramon Lopes	1.2665283485616248
Rodrygo	Wellington Paulista	0.8303599455896201
Rodrygo	Bruno Lopes	1.2386545440355872
Rodrygo	Jô	1.345270384810985
Rodrygo	Álvaro	0.7032433869466967
Rodrygo	Léo Passos	1.292256961406937
Rodrygo	Nicolas	1.0190696330540308
Rodrygo	Douglas Rosa	0.8480630510285866
Rodrygo	Stefan	1.1486936382716941
Rodrygo	João Marcos	1.2669327479545003
Rodrygo	W. Priori	0.908370296179711
Rodrygo	D. Vinicius	1.2145316804407713
Rodrygo	Victor Andrade	0.8879409214243756
Rodrygo	Erikys	0.873524312721869
Rodrygo	M. Cruz	1.0536395923922064
Rodrygo	K. Amarante	0.9143622537158659
Rodrygo	Igor Henrique	0.8479044795256031
Rodrygo	Olavio	1.1591382143509221
Rodrygo	Paulo Victor	1.1313350915959797
Rodrygo	Gleyson Oliveira	0.9312894235000733
Rodrygo	Thiago Henrique	1.1777167662226842
Rodrygo	Adílio Santos	1.0699767418343613
Rodrygo	Élton	0.9159717212523446
Rodrygo	Nenê Bonilha	0.9777606653318959
Rodrygo	Dé	0.9659485119591016
Rodrygo	Fernando Boldrin	0.8864531263090284
Rodrygo	Rafael Martins	0.9247239782095728
Rodrygo	Nick Firmino	0.8687667633696425
Rodrygo	Léo Bahia	0.9722502986308922
Rodrygo	Lucas Lima	0.7052276110284152
Rodrygo	Nenê	1.048488852188274
Rodrygo	Matheus Alves	1.1209873927322809
Rodrygo	Gustavo Tocantins	0.8852417870489152
Rodrygo	Julio César	0.939392145837649
Rodrygo	Patric	1.314029059899822
Rodrygo	Magno Cruz	0.9665073227171694
Rodrygo	Éder	0.7935353232338384
Rodrygo	Élder Santana	1.043148209004272
Rodrygo	Cassiano	0.9121551724137931
Rodrygo	Ronivaldo	0.9329865091261793
Rodrygo	E. Paulista	0.8974554707379135
Rodrygo	Matheus Cassini	1.1405626819014767
Rodrygo	Quirino	1.0867912900575185
Rodrygo	Wellington	1.2264034308233205
Rodrygo	Lucas Gaúcho	1.1537874382087816
